"131";"4";"92";"0";"15";NULL
"132";"4";"81";"0";"15";NULL
"133";"4";"96";"0";"15";"2"
"134";"4";"102";"0";"15";"4"
"135";"4";"134";"0";"15";"1"
"136";"4";"121";"0";"15";"1"
"137";"4";"122";"0";"15";"2"
"138";"4";"100";"0";"15";"0"
"139";"4";"92";"0";"16";NULL
"140";"4";"81";"0";"16";NULL
"141";"4";"96";"0";"16";"2"
"142";"4";"102";"0";"16";"4"
"143";"4";"134";"0";"16";"1"
"144";"4";"121";"0";"16";"1"
"145";"4";"122";"0";"16";"2"
"146";"4";"100";"0";"16";"0"
"147";"4";"92";"0";"17";NULL
"148";"4";"81";"0";"17";NULL
"149";"4";"96";"0";"17";"2"
"150";"4";"102";"0";"17";"4"
"151";"4";"134";"0";"17";"1"
"152";"4";"121";"0";"17";"1"
"153";"4";"122";"0";"17";"2"
"154";"4";"100";"0";"17";"0"
"155";"4";"102";"0";"18";"1"
"156";"4";"102";"1";"18";"1"
"157";"4";"96";"0";"18";"1"
"158";"4";"96";"1";"18";"1"
"159";"4";"96";"2";"18";"1"
"160";"4";"96";"3";"18";"1"
"212";"4";"92";"0";"26";"3"
"213";"4";"81";"0";"26";NULL
"214";"4";"96";"0";"26";"2"
"215";"4";"102";"0";"26";"4"
"216";"4";"134";"0";"26";"0"
"217";"4";"121";"0";"26";"1"
"218";"4";"122";"0";"26";"2"
"219";"4";"100";"0";"26";NULL
"228";"4";"92";"0";"28";"7"
"229";"4";"81";"0";"28";"60"
"230";"4";"96";"0";"28";"1"
"231";"4";"102";"0";"28";"4"
"232";"4";"134";"0";"28";"0"
"233";"4";"121";"0";"28";"1"
"234";"4";"122";"0";"28";"2"
"235";"4";"100";"0";"28";"0"
"236";"4";"81";"0";"29";NULL
"237";"4";"96";"0";"29";"2"
"238";"4";"102";"0";"29";"4"
"239";"4";"134";"0";"29";"0"
"240";"4";"121";"0";"29";"1"
"241";"4";"122";"0";"29";"2"
"242";"4";"92";"0";"29";NULL
"243";"4";"125";"0";"30";"0"
"244";"4";"92";"0";"30";NULL
"245";"4";"81";"0";"30";NULL
"246";"4";"126";"0";"30";"0"
"247";"4";"96";"0";"30";"2"
"248";"4";"102";"0";"30";"4"
"249";"4";"134";"0";"30";"0"
"250";"4";"124";"0";"30";"0"
"251";"4";"121";"0";"30";"1"
"252";"4";"127";"0";"30";"0"
"253";"4";"128";"0";"30";"0"
"262";"4";"92";"0";"32";NULL
"263";"4";"81";"0";"32";NULL
"264";"4";"96";"0";"32";"2"
"265";"4";"102";"0";"32";"4"
"266";"4";"134";"0";"32";"0"
"267";"4";"121";"0";"32";"1"
"268";"4";"122";"0";"32";"2"
"269";"4";"100";"0";"32";"0"
"294";"4";"92";"0";"36";NULL
"295";"4";"81";"0";"36";"79"
"296";"4";"96";"0";"36";"1"
"297";"4";"102";"0";"36";"4"
"298";"4";"134";"0";"36";"0"
"299";"4";"121";"0";"36";"1"
"300";"4";"122";"0";"36";"2"
"301";"4";"100";"0";"36";"0"
"302";"4";"92";"0";"37";NULL
"303";"4";"81";"0";"37";NULL
"304";"4";"96";"0";"37";"2"
"305";"4";"102";"0";"37";"4"
"306";"4";"134";"0";"37";"0"
"307";"4";"121";"0";"37";"1"
"308";"4";"122";"0";"37";"2"
"309";"4";"100";"0";"37";"0"
"318";"4";"92";"0";"39";NULL
"319";"4";"81";"0";"39";"60"
"320";"4";"96";"0";"39";"2"
"321";"4";"102";"0";"39";"4"
"322";"4";"134";"0";"39";"0"
"323";"4";"121";"0";"39";"1"
"324";"4";"122";"0";"39";"2"
"325";"4";"100";"0";"39";"0"
"334";"4";"92";"0";"41";NULL
"335";"4";"81";"0";"41";NULL
"336";"4";"96";"0";"41";"1"
"337";"4";"102";"0";"41";"4"
"338";"4";"134";"0";"41";"1"
"339";"4";"121";"0";"41";"1"
"340";"4";"122";"0";"41";"2"
"341";"4";"100";"0";"41";"0"
"342";"4";"92";"0";"42";NULL
"343";"4";"81";"0";"42";"60"
"344";"4";"96";"0";"42";"1"
"345";"4";"102";"0";"42";"4"
"346";"4";"134";"0";"42";"0"
"347";"4";"121";"0";"42";"1"
"348";"4";"122";"0";"42";"2"
"349";"4";"100";"0";"42";"0"
"350";"4";"92";"0";"43";NULL
"351";"4";"81";"0";"43";"60"
"352";"4";"96";"0";"43";"1"
"353";"4";"102";"0";"43";"4"
"354";"4";"134";"0";"43";"0"
"355";"4";"121";"0";"43";"1"
"356";"4";"122";"0";"43";"2"
"357";"4";"100";"0";"43";"0"
"358";"4";"92";"0";"44";NULL
"359";"4";"81";"0";"44";"9"
"360";"4";"96";"0";"44";"1"
"361";"4";"102";"0";"44";"4"
"362";"4";"134";"0";"44";"0"
"363";"4";"121";"0";"44";"1"
"364";"4";"122";"0";"44";"2"
"365";"4";"100";"0";"44";"0"
"366";"4";"92";"0";"45";NULL
"367";"4";"81";"0";"45";"60"
"368";"4";"96";"0";"45";"2"
"369";"4";"102";"0";"45";"4"
"370";"4";"134";"0";"45";"1"
"371";"4";"121";"0";"45";"1"
"372";"4";"122";"0";"45";"2"
"373";"4";"100";"0";"45";"0"
"375";"4";"92";"0";"46";NULL
"376";"4";"81";"0";"46";NULL
"377";"4";"96";"0";"46";"2"
"378";"4";"102";"0";"46";"4"
"379";"4";"134";"0";"46";"0"
"380";"4";"121";"0";"46";"1"
"381";"4";"122";"0";"46";"2"
"382";"4";"100";"0";"46";"0"
"383";"4";"92";"0";"47";NULL
"384";"4";"81";"0";"47";NULL
"385";"4";"96";"0";"47";"1"
"386";"4";"102";"0";"47";"4"
"387";"4";"134";"0";"47";"0"
"388";"4";"121";"0";"47";"1"
"389";"4";"122";"0";"47";"2"
"390";"4";"100";"0";"47";"0"
"391";"4";"92";"0";"48";NULL
"392";"4";"81";"0";"48";NULL
"393";"4";"96";"0";"48";"1"
"394";"4";"102";"0";"48";"4"
"395";"4";"134";"0";"48";"0"
"396";"4";"121";"0";"48";"1"
"397";"4";"122";"0";"48";"2"
"398";"4";"100";"0";"48";"0"
"407";"4";"140";"0";"46";"28"
"408";"4";"92";"0";"50";NULL
"409";"4";"81";"0";"50";"64"
"410";"4";"96";"0";"50";"1"
"411";"4";"102";"0";"50";"4"
"412";"4";"134";"0";"50";"0"
"413";"4";"121";"0";"50";"1"
"414";"4";"122";"0";"50";"2"
"415";"4";"100";"0";"50";"0"
"416";"4";"92";"0";"51";NULL
"417";"4";"81";"0";"51";"60"
"418";"4";"96";"0";"51";"1"
"419";"4";"102";"0";"51";"4"
"420";"4";"134";"0";"51";"0"
"421";"4";"121";"0";"51";"1"
"422";"4";"122";"0";"51";"2"
"423";"4";"100";"0";"51";"0"
"424";"4";"92";"0";"52";NULL
"425";"4";"81";"0";"52";NULL
"426";"4";"96";"0";"52";"1"
"427";"4";"102";"0";"52";"4"
"428";"4";"134";"0";"52";"1"
"429";"4";"121";"0";"52";"1"
"430";"4";"122";"0";"52";"2"
"431";"4";"100";"0";"52";"0"
"432";"4";"81";"0";"53";"60"
"433";"4";"92";"0";"53";NULL
"434";"4";"96";"0";"53";"1"
"435";"4";"100";"0";"53";"0"
"436";"4";"102";"0";"53";"4"
"437";"4";"121";"0";"53";"1"
"438";"4";"122";"0";"53";"2"
"439";"4";"134";"0";"53";"0"
"440";"4";"81";"0";"54";"79"
"441";"4";"92";"0";"54";NULL
"442";"4";"96";"0";"54";"1"
"443";"4";"100";"0";"54";"0"
"444";"4";"102";"0";"54";"4"
"445";"4";"121";"0";"54";"1"
"446";"4";"122";"0";"54";"2"
"447";"4";"134";"0";"54";"0"
"448";"4";"81";"0";"55";"60"
"449";"4";"92";"0";"55";NULL
"450";"4";"96";"0";"55";"1"
"451";"4";"100";"0";"55";"0"
"452";"4";"102";"0";"55";"4"
"453";"4";"121";"0";"55";"1"
"454";"4";"122";"0";"55";"2"
"455";"4";"134";"0";"55";"0"
"456";"4";"81";"0";"56";"79"
"457";"4";"92";"0";"56";NULL
"458";"4";"96";"0";"56";"1"
"459";"4";"100";"0";"56";"0"
"460";"4";"102";"0";"56";"4"
"461";"4";"121";"0";"56";"1"
"462";"4";"122";"0";"56";"2"
"463";"4";"134";"0";"56";"0"
"464";"4";"81";"0";"57";"60"
"465";"4";"92";"0";"57";NULL
"466";"4";"96";"0";"57";"1"
"467";"4";"100";"0";"57";"0"
"468";"4";"102";"0";"57";"4"
"469";"4";"121";"0";"57";"1"
"470";"4";"122";"0";"57";"2"
"471";"4";"134";"0";"57";"0"
"472";"4";"81";"0";"58";"60"
"473";"4";"92";"0";"58";NULL
"474";"4";"96";"0";"58";"2"
"475";"4";"100";"0";"58";"0"
"476";"4";"102";"0";"58";"4"
"477";"4";"121";"0";"58";"1"
"478";"4";"122";"0";"58";"2"
"479";"4";"134";"0";"58";"0"
"480";"4";"81";"0";"59";"60"
"481";"4";"92";"0";"59";NULL
"482";"4";"96";"0";"59";"2"
"483";"4";"100";"0";"59";"0"
"484";"4";"102";"0";"59";"4"
"485";"4";"121";"0";"59";"1"
"486";"4";"122";"0";"59";"2"
"487";"4";"134";"0";"59";"0"
"488";"4";"92";"0";"60";NULL
"489";"4";"81";"0";"60";"60"
"490";"4";"96";"0";"60";"1"
"491";"4";"102";"0";"60";"4"
"492";"4";"134";"0";"60";"0"
"493";"4";"121";"0";"60";"1"
"494";"4";"122";"0";"60";"2"
"495";"4";"100";"0";"60";"0"
"496";"4";"92";"0";"61";NULL
"497";"4";"81";"0";"61";"60"
"498";"4";"96";"0";"61";"2"
"499";"4";"102";"0";"61";"4"
"500";"4";"134";"0";"61";"0"
