"2494";"2494";"0";"0.0000";"fixed"
"2495";"2495";"0";"0.0000";"fixed"
"2496";"2496";"0";"0.0000";"fixed"
"2498";"2498";"0";"0.0000";"fixed"
"2499";"2499";"0";"0.0000";"fixed"
"2500";"2500";"0";"0.0000";"fixed"
"2501";"2501";"0";"0.0000";"fixed"
"2502";"2502";"0";"0.0000";"fixed"
"2503";"2503";"0";"0.0000";"fixed"
"2504";"2504";"0";"0.0000";"fixed"
"2505";"2505";"0";"0.0000";"fixed"
"2506";"2506";"0";"0.0000";"fixed"
"2507";"2507";"0";"0.0000";"fixed"
"2508";"2508";"0";"0.0000";"fixed"
"2509";"2509";"0";"0.0000";"fixed"
"2510";"2510";"0";"0.0000";"fixed"
"2511";"2511";"0";"0.0000";"fixed"
"2512";"2512";"0";"0.0000";"fixed"
"2513";"2513";"0";"0.0000";"fixed"
"2514";"2514";"0";"0.0000";"fixed"
"2515";"2515";"0";"0.0000";"fixed"
"2516";"2516";"0";"0.0000";"fixed"
"2528";"2528";"0";"0.0000";"fixed"
"2529";"2529";"0";"0.0000";"fixed"
"2530";"2530";"0";"0.0000";"fixed"
"2531";"2531";"0";"0.0000";"fixed"
"2532";"2532";"0";"0.0000";"fixed"
"2533";"2533";"0";"0.0000";"fixed"
"2534";"2534";"0";"0.0000";"fixed"
"2535";"2535";"0";"0.0000";"fixed"
"2536";"2536";"0";"0.0000";"fixed"
"2537";"2537";"0";"0.0000";"fixed"
"2538";"2538";"0";"0.0000";"fixed"
"2550";"2550";"0";"0.0000";"fixed"
"2551";"2551";"0";"0.0000";"fixed"
"2552";"2552";"0";"0.0000";"fixed"
"2553";"2553";"0";"0.0000";"fixed"
"2554";"2554";"0";"0.0000";"fixed"
"2555";"2555";"0";"0.0000";"fixed"
"2556";"2556";"0";"0.0000";"fixed"
"2557";"2557";"0";"0.0000";"fixed"
"2558";"2558";"0";"0.0000";"fixed"
"2559";"2559";"0";"0.0000";"fixed"
"2560";"2560";"0";"0.0000";"fixed"
"2572";"2572";"0";"0.0000";"fixed"
"2573";"2573";"0";"0.0000";"fixed"
"2574";"2574";"0";"0.0000";"fixed"
"2575";"2575";"0";"0.0000";"fixed"
"2576";"2576";"0";"0.0000";"fixed"
"2577";"2577";"0";"0.0000";"fixed"
"2578";"2578";"0";"0.0000";"fixed"
"2579";"2579";"0";"0.0000";"fixed"
"2580";"2580";"0";"0.0000";"fixed"
"2581";"2581";"0";"0.0000";"fixed"
"2582";"2582";"0";"0.0000";"fixed"
"2583";"2583";"0";"0.0000";"fixed"
"2584";"2584";"0";"20.0000";"fixed"
"2585";"2585";"0";"0.0000";"fixed"
"2586";"2586";"0";"0.0000";"fixed"
"2587";"2587";"0";"0.0000";"fixed"
"2588";"2588";"0";"0.0000";"fixed"
"2589";"2589";"0";"0.0000";"fixed"
"2625";"2625";"0";"0.0000";"fixed"
"2626";"2626";"0";"0.0000";"fixed"
"2627";"2627";"0";"0.0000";"fixed"
"2628";"2628";"0";"0.0000";"fixed"
"2629";"2629";"0";"0.0000";"fixed"
"2630";"2630";"0";"0.0000";"fixed"
"2631";"2631";"0";"0.0000";"fixed"
"2632";"2632";"0";"0.0000";"fixed"
"2633";"2633";"0";"0.0000";"fixed"
"2634";"2634";"0";"0.0000";"fixed"
"2635";"2635";"0";"0.0000";"fixed"
"2636";"2636";"0";"0.0000";"fixed"
"2637";"2637";"0";"0.0000";"fixed"
"2638";"2638";"0";"0.0000";"fixed"
"2639";"2639";"0";"0.0000";"fixed"
"2640";"2640";"0";"0.0000";"fixed"
"2652";"2652";"0";"6.0000";"fixed"
"2653";"2653";"0";"12.0000";"fixed"
"2654";"2654";"0";"18.0000";"fixed"
"2655";"2655";"0";"24.0000";"fixed"
"2656";"2656";"0";"30.0000";"fixed"
"2657";"2657";"0";"0.0000";"fixed"
"2658";"2658";"0";"12.0000";"fixed"
"2659";"2659";"0";"24.0000";"fixed"
"2660";"2660";"0";"36.0000";"fixed"
"2661";"2661";"0";"48.0000";"fixed"
"2662";"2662";"0";"60.0000";"fixed"
"2663";"2663";"0";"0.0000";"fixed"
"2664";"2664";"0";"10.0000";"fixed"
"2665";"2665";"0";"20.0000";"fixed"
"2666";"2666";"0";"30.0000";"fixed"
"2667";"2667";"0";"40.0000";"fixed"
"2668";"2668";"0";"50.0000";"fixed"
"2669";"2669";"0";"0.0000";"fixed"
"2670";"2670";"0";"12.0000";"fixed"
"2671";"2671";"0";"24.0000";"fixed"
"2672";"2672";"0";"36.0000";"fixed"
"2673";"2673";"0";"48.0000";"fixed"
"2674";"2674";"0";"60.0000";"fixed"
"2675";"2675";"0";"0.0000";"fixed"
"2676";"2676";"0";"10.0000";"fixed"
"2677";"2677";"0";"20.0000";"fixed"
"2678";"2678";"0";"30.0000";"fixed"
"2679";"2679";"0";"40.0000";"fixed"
"2680";"2680";"0";"50.0000";"fixed"
"2681";"2681";"0";"0.0000";"fixed"
"2682";"2682";"0";"5.0000";"absolute"
"2683";"2683";"0";"10.0000";"absolute"
"2684";"2684";"0";"15.0000";"absolute"
"2685";"2685";"0";"20.0000";"absolute"
"2686";"2686";"0";"25.0000";"absolute"
"2687";"2687";"0";"30.0000";"absolute"
"2688";"2688";"0";"35.0000";"absolute"
"2689";"2689";"0";"40.0000";"absolute"
"2690";"2690";"0";"45.0000";"absolute"
"2691";"2691";"0";"50.0000";"absolute"
"2692";"2692";"0";"55.0000";"absolute"
"2693";"2693";"0";"0.0000";"fixed"
"2694";"2694";"0";"0.0000";"fixed"
"2706";"2706";"0";"0.0000";"fixed"
"2707";"2707";"0";"0.0000";"fixed"
"2708";"2708";"0";"0.0000";"fixed"
"2709";"2709";"0";"0.0000";"fixed"
"2710";"2710";"0";"0.0000";"fixed"
"2711";"2711";"0";"0.0000";"fixed"
"2713";"2713";"0";"0.0000";"fixed"
"2714";"2714";"0";"0.0000";"fixed"
"2715";"2715";"0";"0.0000";"fixed"
"2716";"2716";"0";"0.0000";"fixed"
"2717";"2717";"0";"0.0000";"fixed"
"2718";"2718";"0";"0.0000";"fixed"
"2719";"2719";"0";"0.0000";"fixed"
"2720";"2720";"0";"0.0000";"fixed"
"2721";"2721";"0";"0.0000";"fixed"
"2722";"2722";"0";"0.0000";"fixed"
"2723";"2723";"0";"0.0000";"fixed"
"2724";"2724";"0";"0.0000";"fixed"
"2725";"2725";"0";"0.0000";"fixed"
"2726";"2726";"0";"0.0000";"fixed"
"2727";"2727";"0";"0.0000";"fixed"
"2728";"2728";"0";"0.0000";"fixed"
"2729";"2729";"0";"0.0000";"fixed"
"2730";"2730";"0";"0.0000";"fixed"
"2731";"2731";"0";"0.0000";"fixed"
"2732";"2732";"0";"0.0000";"fixed"
"2733";"2733";"0";"0.0000";"fixed"
"2734";"2734";"0";"0.0000";"fixed"
"2735";"2735";"0";"0.0000";"fixed"
"2736";"2736";"0";"0.0000";"fixed"
"2737";"2737";"0";"0.0000";"fixed"
"2738";"2738";"0";"0.0000";"fixed"
"2739";"2739";"0";"0.0000";"fixed"
"2740";"2740";"0";"0.0000";"fixed"
"2741";"2741";"0";"0.0000";"fixed"
"2742";"2742";"0";"0.0000";"fixed"
"2743";"2743";"0";"0.0000";"fixed"
"2744";"2744";"0";"0.0000";"fixed"
"2756";"2756";"0";"0.0000";"fixed"
"2757";"2757";"0";"0.0000";"fixed"
"2758";"2758";"0";"0.0000";"fixed"
"2759";"2759";"0";"0.0000";"fixed"
"2760";"2760";"0";"0.0000";"fixed"
"2761";"2761";"0";"0.0000";"fixed"
"2762";"2762";"0";"0.0000";"fixed"
"2763";"2763";"0";"0.0000";"fixed"
"2764";"2764";"0";"0.0000";"fixed"
"2765";"2765";"0";"0.0000";"fixed"
"2766";"2766";"0";"0.0000";"fixed"
"2778";"2778";"0";"0.0000";"fixed"
"2779";"2779";"0";"0.0000";"fixed"
"2780";"2780";"0";"0.0000";"fixed"
"2781";"2781";"0";"0.0000";"fixed"
"2782";"2782";"0";"0.0000";"fixed"
"2783";"2783";"0";"0.0000";"fixed"
"2784";"2784";"0";"0.0000";"fixed"
"2785";"2785";"0";"0.0000";"fixed"
"2786";"2786";"0";"0.0000";"fixed"
"2787";"2787";"0";"0.0000";"fixed"
"2788";"2788";"0";"0.0000";"fixed"
"2800";"2800";"0";"0.0000";"fixed"
"2801";"2801";"0";"0.0000";"fixed"
"2802";"2802";"0";"0.0000";"fixed"
"2803";"2803";"0";"0.0000";"fixed"
"2804";"2804";"0";"0.0000";"fixed"
"2805";"2805";"0";"0.0000";"fixed"
"2806";"2806";"0";"0.0000";"fixed"
"2807";"2807";"0";"0.0000";"fixed"
"2808";"2808";"0";"0.0000";"fixed"
"2809";"2809";"0";"0.0000";"fixed"
"2810";"2810";"0";"0.0000";"fixed"
"2811";"2811";"0";"0.0000";"fixed"
"2812";"2812";"0";"20.0000";"fixed"
"2813";"2813";"0";"0.0000";"fixed"
"2814";"2814";"0";"0.0000";"fixed"
"2815";"2815";"0";"0.0000";"fixed"
"2853";"2853";"0";"0.0000";"fixed"
"2854";"2854";"0";"0.0000";"fixed"
"2855";"2855";"0";"0.0000";"fixed"
"2856";"2856";"0";"0.0000";"fixed"
"2880";"2880";"0";"6.0000";"absolute"
"2881";"2881";"0";"12.0000";"absolute"
"2882";"2882";"0";"18.0000";"absolute"
"2883";"2883";"0";"24.0000";"absolute"
"2884";"2884";"0";"30.0000";"absolute"
"2885";"2885";"0";"0.0000";"absolute"
"2886";"2886";"0";"12.0000";"absolute"
"2887";"2887";"0";"24.0000";"absolute"
"2888";"2888";"0";"36.0000";"absolute"
"2889";"2889";"0";"48.0000";"absolute"
"2890";"2890";"0";"60.0000";"absolute"
"2891";"2891";"0";"0.0000";"absolute"
"2892";"2892";"0";"10.0000";"absolute"
"2893";"2893";"0";"20.0000";"absolute"
"2894";"2894";"0";"30.0000";"absolute"
"2895";"2895";"0";"40.0000";"absolute"
"2896";"2896";"0";"50.0000";"absolute"
"2897";"2897";"0";"0.0000";"absolute"
"2898";"2898";"0";"12.0000";"absolute"
"2899";"2899";"0";"24.0000";"absolute"
"2900";"2900";"0";"36.0000";"absolute"
"2901";"2901";"0";"48.0000";"absolute"
"2902";"2902";"0";"60.0000";"absolute"
"2903";"2903";"0";"0.0000";"absolute"
"2904";"2904";"0";"10.0000";"absolute"
"2905";"2905";"0";"20.0000";"absolute"
"2906";"2906";"0";"30.0000";"absolute"
"2907";"2907";"0";"40.0000";"absolute"
"2908";"2908";"0";"50.0000";"absolute"
"2909";"2909";"0";"0.0000";"fixed"
"2910";"2910";"0";"5.0000";"absolute"
"2911";"2911";"0";"10.0000";"absolute"
"2912";"2912";"0";"15.0000";"absolute"
"2913";"2913";"0";"20.0000";"absolute"
"2914";"2914";"0";"25.0000";"absolute"
"2915";"2915";"0";"30.0000";"absolute"
"2916";"2916";"0";"35.0000";"absolute"
"2917";"2917";"0";"40.0000";"absolute"
"2918";"2918";"0";"45.0000";"absolute"
"2919";"2919";"0";"50.0000";"absolute"
"2920";"2920";"0";"55.0000";"absolute"
"2921";"2921";"0";"0.0000";"fixed"
"2922";"2922";"0";"0.0000";"fixed"
"2934";"2934";"0";"0.0000";"fixed"
"2935";"2935";"0";"0.0000";"fixed"
"2936";"2936";"0";"0.0000";"fixed"
"2937";"2937";"0";"0.0000";"fixed"
"2938";"2938";"0";"0.0000";"fixed"
"2939";"2939";"0";"0.0000";"fixed"
"2941";"2941";"0";"0.0000";"fixed"
"2942";"2942";"0";"0.0000";"fixed"
"2943";"2943";"0";"0.0000";"fixed"
"2944";"2944";"0";"0.0000";"fixed"
"2945";"2945";"0";"0.0000";"fixed"
"2946";"2946";"0";"0.0000";"fixed"
"2947";"2947";"0";"0.0000";"fixed"
"2948";"2948";"0";"0.0000";"fixed"
"2949";"2949";"0";"0.0000";"fixed"
"2950";"2950";"0";"0.0000";"fixed"
"2951";"2951";"0";"0.0000";"fixed"
"2952";"2952";"0";"0.0000";"fixed"
"2953";"2953";"0";"0.0000";"fixed"
"2954";"2954";"0";"0.0000";"fixed"
"2955";"2955";"0";"0.0000";"fixed"
"2956";"2956";"0";"0.0000";"fixed"
"3186";"3186";"0";"0.0000";"fixed"
"3187";"3187";"0";"0.0000";"fixed"
"3188";"3188";"0";"0.0000";"fixed"
"3189";"3189";"0";"0.0000";"fixed"
"3190";"3190";"0";"0.0000";"fixed"
"3191";"3191";"0";"0.0000";"fixed"
"3192";"3192";"0";"0.0000";"fixed"
"3193";"3193";"0";"0.0000";"fixed"
"3194";"3194";"0";"0.0000";"fixed"
"3195";"3195";"0";"0.0000";"fixed"
"3196";"3196";"0";"0.0000";"fixed"
"3208";"3208";"0";"0.0000";"fixed"
"3209";"3209";"0";"0.0000";"fixed"
"3210";"3210";"0";"0.0000";"fixed"
"3211";"3211";"0";"0.0000";"fixed"
"3212";"3212";"0";"0.0000";"fixed"
"3213";"3213";"0";"0.0000";"fixed"
"3214";"3214";"0";"0.0000";"fixed"
"3215";"3215";"0";"0.0000";"fixed"
"3216";"3216";"0";"0.0000";"fixed"
"3217";"3217";"0";"0.0000";"fixed"
"3218";"3218";"0";"0.0000";"fixed"
"3230";"3230";"0";"0.0000";"fixed"
"3231";"3231";"0";"0.0000";"fixed"
"3232";"3232";"0";"0.0000";"fixed"
"3233";"3233";"0";"0.0000";"fixed"
"3234";"3234";"0";"0.0000";"fixed"
"3235";"3235";"0";"0.0000";"fixed"
"3236";"3236";"0";"0.0000";"fixed"
"3237";"3237";"0";"0.0000";"fixed"
"3238";"3238";"0";"0.0000";"fixed"
"3239";"3239";"0";"0.0000";"fixed"
"3240";"3240";"0";"0.0000";"fixed"
"3252";"3252";"0";"0.0000";"fixed"
"3253";"3253";"0";"0.0000";"fixed"
"3254";"3254";"0";"0.0000";"fixed"
"3255";"3255";"0";"0.0000";"fixed"
"3256";"3256";"0";"0.0000";"fixed"
"3257";"3257";"0";"0.0000";"fixed"
"3258";"3258";"0";"0.0000";"fixed"
"3259";"3259";"0";"0.0000";"fixed"
"3260";"3260";"0";"0.0000";"fixed"
"3261";"3261";"0";"0.0000";"fixed"
"3262";"3262";"0";"0.0000";"fixed"
"3263";"3263";"0";"0.0000";"fixed"
"3264";"3264";"0";"20.0000";"fixed"
"3265";"3265";"0";"0.0000";"fixed"
"3266";"3266";"0";"0.0000";"fixed"
"3267";"3267";"0";"0.0000";"fixed"
"3268";"3268";"0";"0.0000";"fixed"
"3269";"3269";"0";"0.0000";"fixed"
"3270";"3270";"0";"0.0000";"fixed"
"3305";"3305";"0";"0.0000";"fixed"
"3306";"3306";"0";"0.0000";"fixed"
"3307";"3307";"0";"0.0000";"fixed"
"3308";"3308";"0";"0.0000";"fixed"
"3309";"3309";"0";"0.0000";"fixed"
"3310";"3310";"0";"0.0000";"fixed"
"3311";"3311";"0";"0.0000";"fixed"
"3312";"3312";"0";"0.0000";"fixed"
"3313";"3313";"0";"0.0000";"fixed"
"3314";"3314";"0";"0.0000";"fixed"
"3315";"3315";"0";"0.0000";"fixed"
"3316";"3316";"0";"0.0000";"fixed"
"3317";"3317";"0";"0.0000";"fixed"
"3318";"3318";"0";"0.0000";"fixed"
"3319";"3319";"0";"0.0000";"fixed"
"3320";"3320";"0";"0.0000";"fixed"
"3332";"3332";"0";"6.0000";"absolute"
"3333";"3333";"0";"12.0000";"absolute"
"3334";"3334";"0";"18.0000";"absolute"
"3335";"3335";"0";"24.0000";"absolute"
"3336";"3336";"0";"30.0000";"absolute"
"3337";"3337";"0";"0.0000";"absolute"
"3338";"3338";"0";"12.0000";"absolute"
"3339";"3339";"0";"24.0000";"absolute"
"3340";"3340";"0";"36.0000";"absolute"
"3341";"3341";"0";"48.0000";"absolute"
"3342";"3342";"0";"60.0000";"absolute"
"3343";"3343";"0";"0.0000";"absolute"
"3344";"3344";"0";"10.0000";"absolute"
"3345";"3345";"0";"20.0000";"absolute"
"3346";"3346";"0";"30.0000";"absolute"
"3347";"3347";"0";"40.0000";"absolute"
"3348";"3348";"0";"50.0000";"absolute"
"3349";"3349";"0";"0.0000";"absolute"
"3350";"3350";"0";"12.0000";"absolute"
"3351";"3351";"0";"24.0000";"absolute"
"3352";"3352";"0";"36.0000";"absolute"
"3353";"3353";"0";"48.0000";"absolute"
"3354";"3354";"0";"60.0000";"absolute"
"3355";"3355";"0";"0.0000";"absolute"
"3356";"3356";"0";"10.0000";"absolute"
"3357";"3357";"0";"20.0000";"absolute"
"3358";"3358";"0";"30.0000";"absolute"
"3359";"3359";"0";"40.0000";"absolute"
"3360";"3360";"0";"50.0000";"absolute"
"3361";"3361";"0";"0.0000";"absolute"
"3362";"3362";"0";"5.0000";"absolute"
"3363";"3363";"0";"10.0000";"absolute"
"3364";"3364";"0";"15.0000";"absolute"
"3365";"3365";"0";"20.0000";"absolute"
"3366";"3366";"0";"25.0000";"absolute"
"3367";"3367";"0";"30.0000";"absolute"
"3368";"3368";"0";"35.0000";"absolute"
"3369";"3369";"0";"40.0000";"absolute"
"3370";"3370";"0";"45.0000";"absolute"
"3371";"3371";"0";"50.0000";"absolute"
"3372";"3372";"0";"55.0000";"absolute"
"3373";"3373";"0";"0.0000";"fixed"
"3374";"3374";"0";"0.0000";"fixed"
"3386";"3386";"0";"0.0000";"fixed"
"3387";"3387";"0";"0.0000";"fixed"
"3388";"3388";"0";"0.0000";"fixed"
"3389";"3389";"0";"0.0000";"fixed"
"3390";"3390";"0";"0.0000";"fixed"
"3391";"3391";"0";"0.0000";"fixed"
"3393";"3393";"0";"0.0000";"fixed"
"3394";"3394";"0";"0.0000";"fixed"
"3395";"3395";"0";"0.0000";"fixed"
"3396";"3396";"0";"0.0000";"fixed"
"3412";"3412";"0";"0.0000";"fixed"
"3413";"3413";"0";"0.0000";"fixed"
"3414";"3414";"0";"0.0000";"fixed"
"3415";"3415";"0";"0.0000";"fixed"
"3416";"3416";"0";"0.0000";"fixed"
"3417";"3417";"0";"0.0000";"fixed"
"3418";"3418";"0";"0.0000";"fixed"
"3419";"3419";"0";"8.5000";"absolute"
"3420";"3420";"0";"17.0000";"absolute"
"3421";"3421";"0";"25.5000";"absolute"
"3422";"3422";"0";"33.0000";"absolute"
"3423";"3423";"0";"41.5000";"absolute"
"3424";"3424";"0";"50.0000";"absolute"
"3425";"3425";"0";"58.5000";"absolute"
"3426";"3426";"0";"67.0000";"absolute"
"3427";"3427";"0";"75.5000";"absolute"
"3428";"3428";"0";"84.0000";"absolute"
"3429";"3429";"0";"92.5000";"absolute"
"3430";"3430";"0";"101.0000";"absolute"
"3433";"3433";"0";"0.0000";"fixed"
"3434";"3434";"0";"0.0000";"fixed"
"3435";"3435";"0";"0.0000";"fixed"
"3436";"3436";"0";"0.0000";"fixed"
"3437";"3437";"0";"0.0000";"fixed"
"3438";"3438";"0";"0.0000";"fixed"
"3439";"3439";"0";"0.0000";"fixed"
"3440";"3440";"0";"0.0000";"fixed"
"3441";"3441";"0";"0.0000";"fixed"
"3442";"3442";"0";"0.0000";"fixed"
"3443";"3443";"0";"0.0000";"fixed"
"3444";"3444";"0";"0.0000";"fixed"
"3445";"3445";"0";"0.0000";"fixed"
"3446";"3446";"0";"0.0000";"fixed"
"3447";"3447";"0";"0.0000";"fixed"
"3448";"3448";"0";"0.0000";"fixed"
"3449";"3449";"0";"0.0000";"fixed"
"3450";"3450";"0";"0.0000";"fixed"
"3451";"3451";"0";"0.0000";"fixed"
"3452";"3452";"0";"0.0000";"fixed"
"3453";"3453";"0";"0.0000";"fixed"
"3454";"3454";"0";"0.0000";"fixed"
"3455";"3455";"0";"0.0000";"fixed"
"3456";"3456";"0";"0.0000";"fixed"
"3457";"3457";"0";"0.0000";"fixed"
"3458";"3458";"0";"0.0000";"fixed"
"3459";"3459";"0";"0.0000";"fixed"
"3460";"3460";"0";"0.0000";"fixed"
"3461";"3461";"0";"0.0000";"fixed"
"3462";"3462";"0";"0.0000";"fixed"
"3463";"3463";"0";"0.0000";"fixed"
"3464";"3464";"0";"0.0000";"fixed"
"3465";"3465";"0";"0.0000";"fixed"
"3466";"3466";"0";"0.0000";"fixed"
"3467";"3467";"0";"0.0000";"fixed"
"3468";"3468";"0";"0.0000";"fixed"
"3469";"3469";"0";"0.0000";"fixed"
"3470";"3470";"0";"0.0000";"fixed"
"3471";"3471";"0";"0.0000";"fixed"
"3472";"3472";"0";"0.0000";"fixed"
"3473";"3473";"0";"0.0000";"fixed"
"3474";"3474";"0";"0.0000";"fixed"
"3475";"3475";"0";"0.0000";"fixed"
"3476";"3476";"0";"0.0000";"fixed"
"3477";"3477";"0";"0.0000";"fixed"
"3478";"3478";"0";"0.0000";"fixed"
"3479";"3479";"0";"0.0000";"fixed"
"3480";"3480";"0";"0.0000";"fixed"
"3481";"3481";"0";"0.0000";"fixed"
"3482";"3482";"0";"0.0000";"fixed"
"3483";"3483";"0";"0.0000";"fixed"
"3484";"3484";"0";"0.0000";"fixed"
"3485";"3485";"0";"0.0000";"fixed"
"3486";"3486";"0";"0.0000";"fixed"
"3487";"3487";"0";"0.0000";"fixed"
"3488";"3488";"0";"0.0000";"fixed"
"3489";"3489";"0";"0.0000";"fixed"
"3490";"3490";"0";"0.0000";"fixed"
"3491";"3491";"0";"0.0000";"fixed"
"3492";"3492";"0";"0.0000";"fixed"
"3493";"3493";"0";"0.0000";"fixed"
"3494";"3494";"0";"0.0000";"fixed"
"3495";"3495";"0";"0.0000";"fixed"
"3496";"3496";"0";"0.0000";"fixed"
"3497";"3497";"0";"0.0000";"fixed"
"3498";"3498";"0";"0.0000";"fixed"
"3499";"3499";"0";"0.0000";"fixed"
"3500";"3500";"0";"0.0000";"fixed"
"3501";"3501";"0";"0.0000";"fixed"
"3502";"3502";"0";"0.0000";"fixed"
"3503";"3503";"0";"0.0000";"fixed"
"3504";"3504";"0";"0.0000";"fixed"
"3505";"3505";"0";"0.0000";"fixed"
"3506";"3506";"0";"0.0000";"fixed"
"3507";"3507";"0";"0.0000";"fixed"
"3508";"3508";"0";"0.0000";"fixed"
"3509";"3509";"0";"0.0000";"fixed"
"3510";"3510";"0";"0.0000";"fixed"
"3511";"3511";"0";"0.0000";"fixed"
"3512";"3512";"0";"0.0000";"fixed"
"3513";"3513";"0";"0.0000";"fixed"
