"186";"81";"1";"60"
"186";"81";"2";"60"
"186";"81";"3";"60"
"187";"81";"1";"60"
"187";"81";"2";"60"
"187";"81";"3";"60"
"188";"81";"1";"60"
"188";"81";"2";"60"
"188";"81";"3";"60"
"189";"81";"1";"60"
"189";"81";"2";"60"
"189";"81";"3";"60"
"190";"81";"1";"60"
"190";"81";"2";"60"
"190";"81";"3";"60"
"191";"81";"1";"60"
"191";"81";"2";"60"
"191";"81";"3";"60"
"192";"81";"1";"60"
"192";"81";"2";"60"
"192";"81";"3";"60"
"193";"81";"1";"60"
"193";"81";"2";"60"
"193";"81";"3";"60"
"194";"81";"1";"60"
"194";"81";"2";"60"
"194";"81";"3";"60"
"195";"81";"1";"60"
"195";"81";"2";"60"
"195";"81";"3";"60"
"196";"81";"1";"60"
"196";"81";"2";"60"
"196";"81";"3";"60"
"197";"81";"1";"60"
"197";"81";"2";"60"
"197";"81";"3";"60"
"198";"81";"1";"60"
"198";"81";"2";"60"
"198";"81";"3";"60"
"199";"81";"1";"60"
"199";"81";"2";"60"
"199";"81";"3";"60"
"200";"81";"1";"13"
"200";"81";"2";"13"
"200";"81";"3";"13"
"201";"81";"1";"9"
"201";"81";"2";"9"
"201";"81";"3";"9"
"202";"81";"1";"13"
"202";"81";"2";"13"
"202";"81";"3";"13"
"203";"81";"1";"9"
"203";"81";"2";"9"
"203";"81";"3";"9"
"204";"81";"1";"12"
"204";"81";"2";"12"
"204";"81";"3";"12"
"205";"81";"1";"12"
"205";"81";"2";"12"
"205";"81";"3";"12"
"207";"81";"1";"60"
"207";"81";"2";"60"
"207";"81";"3";"60"
"208";"81";"1";"60"
"208";"81";"2";"60"
"208";"81";"3";"60"
"209";"81";"1";"12"
"209";"81";"2";"12"
"209";"81";"3";"12"
"211";"81";"1";"60"
"211";"81";"2";"60"
"211";"81";"3";"60"
"212";"81";"1";"60"
"212";"81";"2";"60"
"212";"81";"3";"60"
"213";"81";"1";"60"
"213";"81";"2";"60"
"213";"81";"3";"60"
"214";"81";"1";"60"
"214";"81";"2";"60"
"214";"81";"3";"60"
"215";"81";"1";"60"
"215";"81";"2";"60"
"215";"81";"3";"60"
"216";"81";"1";"60"
"216";"81";"2";"60"
"216";"81";"3";"60"
"217";"81";"1";"60"
"217";"81";"2";"60"
"217";"81";"3";"60"
"218";"81";"1";"12"
"218";"81";"2";"12"
"218";"81";"3";"12"
"219";"81";"1";"60"
"219";"81";"2";"60"
"219";"81";"3";"60"
"222";"81";"1";"60"
"222";"81";"2";"60"
"222";"81";"3";"60"
"223";"81";"1";"60"
"223";"81";"2";"60"
"223";"81";"3";"60"
"225";"81";"1";"60"
"225";"81";"2";"60"
"225";"81";"3";"60"
"226";"81";"1";"60"
"226";"81";"2";"60"
"226";"81";"3";"60"
"227";"81";"1";"60"
"227";"81";"2";"60"
"227";"81";"3";"60"
"228";"81";"1";"60"
"228";"81";"2";"60"
"228";"81";"3";"60"
"229";"81";"1";"60"
"229";"81";"2";"60"
"229";"81";"3";"60"
"230";"81";"1";"60"
"230";"81";"2";"60"
"230";"81";"3";"60"
"231";"81";"1";"60"
"231";"81";"2";"60"
"231";"81";"3";"60"
"232";"81";"1";"12"
"232";"81";"2";"12"
"232";"81";"3";"12"
"233";"81";"1";"60"
"233";"81";"2";"60"
"233";"81";"3";"60"
"234";"81";"1";"60"
"234";"81";"2";"60"
"234";"81";"3";"60"
"235";"81";"1";"60"
"235";"81";"2";"60"
"235";"81";"3";"60"
"238";"81";"1";"52"
"238";"81";"2";"52"
"238";"81";"3";"52"
"239";"81";"1";"59"
"239";"81";"2";"59"
"239";"81";"3";"59"
"240";"81";"1";"59"
"240";"81";"2";"59"
"240";"81";"3";"59"
"241";"81";"1";"59"
"241";"81";"2";"59"
"241";"81";"3";"59"
"242";"81";"1";"59"
"242";"81";"2";"59"
"242";"81";"3";"59"
"243";"81";"1";"59"
"243";"81";"2";"59"
"243";"81";"3";"59"
"244";"81";"1";"59"
"244";"81";"2";"59"
"244";"81";"3";"59"
"245";"81";"1";"59"
"245";"81";"2";"59"
"245";"81";"3";"59"
"246";"81";"1";"59"
"246";"81";"2";"59"
"246";"81";"3";"59"
"247";"81";"1";"59"
"247";"81";"2";"59"
"247";"81";"3";"59"
"248";"81";"1";"60"
"248";"81";"2";"60"
"248";"81";"3";"60"
"249";"81";"1";"60"
"249";"81";"2";"60"
"249";"81";"3";"60"
"252";"81";"1";"65"
"252";"81";"2";"65"
"252";"81";"3";"65"
"254";"81";"1";"60"
"254";"81";"2";"60"
"254";"81";"3";"60"
"255";"81";"1";"60"
"255";"81";"2";"60"
"255";"81";"3";"60"
"256";"81";"1";"60"
"256";"81";"2";"60"
"256";"81";"3";"60"
"257";"81";"1";"60"
"257";"81";"2";"60"
"257";"81";"3";"60"
"258";"81";"1";"60"
"258";"81";"2";"60"
"258";"81";"3";"60"
"260";"81";"1";"60"
"260";"81";"2";"60"
"260";"81";"3";"60"
"261";"81";"1";"60"
"261";"81";"2";"60"
"261";"81";"3";"60"
"264";"81";"1";"60"
"264";"81";"2";"60"
"264";"81";"3";"60"
"265";"81";"1";"60"
"265";"81";"2";"60"
"265";"81";"3";"60"
"266";"81";"1";"60"
"266";"81";"2";"60"
"266";"81";"3";"60"
"267";"81";"1";"60"
"267";"81";"2";"60"
"267";"81";"3";"60"
"269";"81";"1";"60"
"269";"81";"2";"60"
"269";"81";"3";"60"
"273";"81";"1";"60"
"273";"81";"2";"60"
"273";"81";"3";"60"
"274";"81";"1";"9"
"274";"81";"2";"9"
"274";"81";"3";"9"
"275";"81";"1";"9"
"275";"81";"2";"9"
"275";"81";"3";"9"
"276";"81";"1";"60"
"276";"81";"2";"60"
"276";"81";"3";"60"
"277";"81";"1";"79"
"277";"81";"2";"79"
"277";"81";"3";"79"
"278";"81";"1";"60"
"278";"81";"2";"60"
"278";"81";"3";"60"
"279";"81";"1";"60"
"279";"81";"2";"60"
"279";"81";"3";"60"
"280";"81";"1";"60"
"280";"81";"2";"60"
"280";"81";"3";"60"
"281";"81";"1";"60"
"281";"81";"2";"60"
"281";"81";"3";"60"
"282";"81";"1";"60"
"282";"81";"2";"60"
"282";"81";"3";"60"
"283";"81";"1";"11"
"283";"81";"2";"11"
"283";"81";"3";"11"
"284";"81";"1";"60"
"284";"81";"2";"60"
"284";"81";"3";"60"
"285";"81";"1";"59"
"285";"81";"2";"59"
"285";"81";"3";"59"
"286";"81";"1";"59"
"286";"81";"2";"59"
"286";"81";"3";"59"
"287";"81";"1";"59"
"287";"81";"2";"59"
"287";"81";"3";"59"
"288";"81";"1";"60"
"288";"81";"2";"60"
"288";"81";"3";"60"
"291";"81";"1";"59"
"291";"81";"2";"59"
"291";"81";"3";"59"
"292";"81";"1";"9"
"292";"81";"2";"9"
"292";"81";"3";"9"
"293";"81";"1";"9"
"293";"81";"2";"9"
"293";"81";"3";"9"
"294";"81";"1";"9"
"294";"81";"2";"9"
"294";"81";"3";"9"
"295";"81";"1";"9"
"295";"81";"2";"9"
"295";"81";"3";"9"
"299";"81";"1";"60"
"299";"81";"2";"60"
"299";"81";"3";"60"
"301";"81";"1";"60"
"301";"81";"2";"60"
"301";"81";"3";"60"
"302";"81";"1";"60"
"302";"81";"2";"60"
"302";"81";"3";"60"
"303";"81";"1";"60"
"303";"81";"2";"60"
"303";"81";"3";"60"
"304";"81";"1";"64"
"304";"81";"2";"64"
"304";"81";"3";"64"
"305";"81";"1";"64"
"305";"81";"2";"64"
"305";"81";"3";"64"
"306";"81";"1";"64"
"306";"81";"2";"64"
"306";"81";"3";"64"
"307";"81";"1";"60"
"307";"81";"2";"60"
"307";"81";"3";"60"
"308";"81";"1";"11"
"308";"81";"2";"11"
"308";"81";"3";"11"
"309";"81";"1";"60"
"309";"81";"2";"60"
"309";"81";"3";"60"
"310";"81";"1";"60"
"310";"81";"2";"60"
"310";"81";"3";"60"
"311";"81";"1";"60"
"311";"81";"2";"60"
"311";"81";"3";"60"
"312";"81";"1";"60"
"312";"81";"2";"60"
"312";"81";"3";"60"
"313";"81";"1";"60"
"313";"81";"2";"60"
"313";"81";"3";"60"
"314";"81";"1";"60"
"314";"81";"2";"60"
"314";"81";"3";"60"
"315";"81";"1";"60"
"315";"81";"2";"60"
"315";"81";"3";"60"
"316";"81";"1";"60"
"316";"81";"2";"60"
"316";"81";"3";"60"
"317";"81";"1";"60"
"317";"81";"2";"60"
"317";"81";"3";"60"
"318";"81";"1";"60"
"318";"81";"2";"60"
"318";"81";"3";"60"
"319";"81";"1";"60"
"319";"81";"2";"60"
"319";"81";"3";"60"
"320";"81";"1";"60"
"320";"81";"2";"60"
"320";"81";"3";"60"
"321";"81";"1";"60"
"321";"81";"2";"60"
"321";"81";"3";"60"
"322";"81";"1";"59"
"322";"81";"2";"59"
"322";"81";"3";"59"
"323";"81";"1";"59"
"323";"81";"2";"59"
"323";"81";"3";"59"
"324";"81";"1";"57"
"324";"81";"2";"57"
"324";"81";"3";"57"
"325";"81";"1";"60"
"325";"81";"2";"60"
"325";"81";"3";"60"
"326";"81";"1";"59"
"326";"81";"2";"59"
"326";"81";"3";"59"
"327";"81";"1";"59"
"327";"81";"2";"59"
"327";"81";"3";"59"
"328";"81";"1";"59"
"328";"81";"2";"59"
"328";"81";"3";"59"
"329";"81";"1";"9"
"329";"81";"2";"9"
"329";"81";"3";"9"
"330";"81";"1";"63"
"330";"81";"2";"63"
"330";"81";"3";"63"
"331";"81";"1";"59"
"331";"81";"2";"59"
"331";"81";"3";"59"
"332";"81";"1";"59"
"332";"81";"2";"59"
"332";"81";"3";"59"
"333";"81";"1";"60"
"333";"81";"2";"60"
"333";"81";"3";"60"
"334";"81";"1";"60"
"334";"81";"2";"60"
"334";"81";"3";"60"
"335";"81";"1";"9"
"335";"81";"2";"9"
"335";"81";"3";"9"
"336";"81";"1";"60"
"336";"81";"2";"60"
"336";"81";"3";"60"
"337";"81";"1";"60"
"337";"81";"2";"60"
"337";"81";"3";"60"
"338";"81";"1";"60"
"338";"81";"2";"60"
"338";"81";"3";"60"
"339";"81";"1";"60"
"339";"81";"2";"60"
"339";"81";"3";"60"
"340";"81";"1";"59"
"340";"81";"2";"59"
"340";"81";"3";"59"
"341";"81";"1";"59"
"341";"81";"2";"59"
"341";"81";"3";"59"
"342";"81";"1";"51"
"342";"81";"2";"51"
"342";"81";"3";"51"
"343";"81";"1";"59"
"343";"81";"2";"59"
"343";"81";"3";"59"
"344";"81";"1";"64"
"344";"81";"2";"64"
"344";"81";"3";"64"
"345";"81";"1";"60"
"345";"81";"2";"60"
"345";"81";"3";"60"
"347";"81";"1";"60"
"347";"81";"2";"60"
"347";"81";"3";"60"
"348";"81";"1";"60"
"348";"81";"2";"60"
"348";"81";"3";"60"
"351";"81";"1";"60"
"351";"81";"2";"60"
"351";"81";"3";"60"
"352";"81";"1";"60"
"352";"81";"2";"60"
"352";"81";"3";"60"
"353";"81";"1";"60"
"353";"81";"2";"60"
"353";"81";"3";"60"
"354";"81";"1";"60"
"354";"81";"2";"60"
"354";"81";"3";"60"
"355";"81";"1";"60"
"355";"81";"2";"60"
"355";"81";"3";"60"
"356";"81";"1";"60"
"356";"81";"2";"60"
"356";"81";"3";"60"
"357";"81";"1";"64"
"357";"81";"2";"64"
"357";"81";"3";"64"
"358";"81";"1";"56"
"358";"81";"2";"56"
"358";"81";"3";"56"
"359";"81";"1";"60"
"359";"81";"2";"60"
"359";"81";"3";"60"
"360";"81";"1";"60"
"360";"81";"2";"60"
"360";"81";"3";"60"
"361";"81";"1";"60"
"361";"81";"2";"60"
"361";"81";"3";"60"
"362";"81";"1";"60"
"362";"81";"2";"60"
"362";"81";"3";"60"
"363";"81";"1";"60"
"363";"81";"2";"60"
"363";"81";"3";"60"
"364";"81";"1";"60"
"364";"81";"2";"60"
"364";"81";"3";"60"
"365";"81";"1";"60"
"365";"81";"2";"60"
"365";"81";"3";"60"
"366";"81";"1";"52"
"366";"81";"2";"52"
"366";"81";"3";"52"
"367";"81";"1";"52"
"367";"81";"2";"52"
"367";"81";"3";"52"
"369";"81";"1";"60"
"369";"81";"2";"60"
"369";"81";"3";"60"
"370";"81";"1";"60"
"370";"81";"2";"60"
"370";"81";"3";"60"
"371";"81";"1";"60"
"371";"81";"2";"60"
"371";"81";"3";"60"
"372";"81";"1";"60"
"372";"81";"2";"60"
"372";"81";"3";"60"
"373";"81";"1";"60"
"373";"81";"2";"60"
"373";"81";"3";"60"
"375";"81";"1";"60"
"375";"81";"2";"60"
"375";"81";"3";"60"
"376";"81";"1";"60"
"376";"81";"2";"60"
"376";"81";"3";"60"
"377";"81";"1";"60"
"377";"81";"2";"60"
"377";"81";"3";"60"
"378";"81";"1";"60"
"378";"81";"2";"60"
"378";"81";"3";"60"
"379";"81";"1";"60"
"379";"81";"2";"60"
"379";"81";"3";"60"
"381";"81";"1";"60"
"381";"81";"2";"60"
"381";"81";"3";"60"
"382";"81";"1";"60"
"382";"81";"2";"60"
"382";"81";"3";"60"
"383";"81";"1";"60"
"383";"81";"2";"60"
"383";"81";"3";"60"
"384";"81";"1";"60"
"384";"81";"2";"60"
"384";"81";"3";"60"
"385";"81";"1";"59"
"385";"81";"2";"59"
"385";"81";"3";"59"
"386";"81";"1";"60"
"386";"81";"2";"60"
"386";"81";"3";"60"
"387";"81";"1";"60"
"387";"81";"2";"60"
"387";"81";"3";"60"
"388";"81";"1";"62"
"388";"81";"2";"62"
"388";"81";"3";"62"
"389";"81";"1";"60"
"389";"81";"2";"60"
"389";"81";"3";"60"
"390";"81";"1";"52"
"390";"81";"2";"52"
"390";"81";"3";"52"
"391";"81";"1";"52"
"391";"81";"2";"52"
"391";"81";"3";"52"
"392";"81";"1";"53"
"392";"81";"2";"53"
"392";"81";"3";"53"
"393";"81";"1";"53"
"393";"81";"2";"53"
"393";"81";"3";"53"
"394";"81";"1";"60"
"394";"81";"2";"60"
"394";"81";"3";"60"
"395";"81";"1";"60"
"395";"81";"2";"60"
"395";"81";"3";"60"
"396";"81";"1";"53"
"396";"81";"2";"53"
"396";"81";"3";"53"
"397";"81";"1";"60"
"397";"81";"2";"60"
"397";"81";"3";"60"
"398";"81";"1";"60"
"398";"81";"2";"60"
"398";"81";"3";"60"
"399";"81";"1";"60"
"399";"81";"2";"60"
"399";"81";"3";"60"
"400";"81";"1";"60"
"400";"81";"2";"60"
"400";"81";"3";"60"
"401";"81";"1";"60"
"401";"81";"2";"60"
"401";"81";"3";"60"
"402";"81";"1";"60"
"402";"81";"2";"60"
"402";"81";"3";"60"
"403";"81";"1";"60"
"403";"81";"2";"60"
"403";"81";"3";"60"
"404";"81";"1";"60"
"404";"81";"2";"60"
"404";"81";"3";"60"
"405";"81";"1";"60"
"405";"81";"2";"60"
"405";"81";"3";"60"
"406";"81";"1";"60"
"406";"81";"2";"60"
"406";"81";"3";"60"
"407";"81";"1";"60"
"407";"81";"2";"60"
"407";"81";"3";"60"
"408";"81";"1";"60"
"408";"81";"2";"60"
"408";"81";"3";"60"
"409";"81";"1";"60"
"409";"81";"2";"60"
"409";"81";"3";"60"
"410";"81";"1";"60"
"410";"81";"2";"60"
"410";"81";"3";"60"
"411";"81";"1";"60"
"411";"81";"2";"60"
"411";"81";"3";"60"
"412";"81";"1";"60"
"412";"81";"2";"60"
"412";"81";"3";"60"
"413";"81";"1";"60"
"413";"81";"2";"60"
"413";"81";"3";"60"
"414";"81";"1";"60"
"414";"81";"2";"60"
"414";"81";"3";"60"
"415";"81";"1";"60"
"415";"81";"2";"60"
"415";"81";"3";"60"
"416";"81";"1";"60"
"416";"81";"2";"60"
"416";"81";"3";"60"
"417";"81";"1";"60"
"417";"81";"2";"60"
"417";"81";"3";"60"
"418";"81";"1";"60"
"418";"81";"2";"60"
"418";"81";"3";"60"
"419";"81";"1";"60"
"419";"81";"2";"60"
"419";"81";"3";"60"
"420";"81";"1";"60"
"420";"81";"2";"60"
"420";"81";"3";"60"
"421";"81";"1";"60"
"421";"81";"2";"60"
"421";"81";"3";"60"
"422";"81";"1";"60"
"422";"81";"2";"60"
"422";"81";"3";"60"
"423";"81";"1";"60"
"423";"81";"2";"60"
"423";"81";"3";"60"
"424";"81";"1";"60"
"424";"81";"2";"60"
"424";"81";"3";"60"
"425";"81";"1";"60"
"425";"81";"2";"60"
"425";"81";"3";"60"
"426";"81";"1";"60"
"426";"81";"2";"60"
"426";"81";"3";"60"
"427";"81";"1";"59"
"427";"81";"2";"59"
"427";"81";"3";"59"
"428";"81";"1";"59"
"428";"81";"2";"59"
"428";"81";"3";"59"
"429";"81";"1";"60"
"429";"81";"2";"60"
"429";"81";"3";"60"
"430";"81";"1";"60"
"430";"81";"2";"60"
"430";"81";"3";"60"
"431";"81";"1";"60"
"431";"81";"2";"60"
"431";"81";"3";"60"
"432";"81";"1";"60"
"432";"81";"2";"60"
"432";"81";"3";"60"
"433";"81";"1";"60"
"433";"81";"2";"60"
"433";"81";"3";"60"
"434";"81";"1";"60"
"434";"81";"2";"60"
"434";"81";"3";"60"
"435";"81";"1";"60"
"435";"81";"2";"60"
"435";"81";"3";"60"
"436";"81";"1";"60"
"436";"81";"2";"60"
"436";"81";"3";"60"
"437";"81";"1";"59"
"437";"81";"2";"59"
"437";"81";"3";"59"
"438";"81";"1";"67"
"438";"81";"2";"67"
"438";"81";"3";"67"
"439";"81";"1";"60"
"439";"81";"2";"60"
"439";"81";"3";"60"
"440";"81";"1";"60"
"440";"81";"2";"60"
"440";"81";"3";"60"
"441";"81";"1";"67"
"441";"81";"2";"67"
"441";"81";"3";"67"
"442";"81";"1";"60"
"442";"81";"2";"60"
"442";"81";"3";"60"
"443";"81";"1";"60"
"443";"81";"2";"60"
"443";"81";"3";"60"
"444";"81";"1";"60"
"444";"81";"2";"60"
"444";"81";"3";"60"
"445";"81";"1";"60"
"445";"81";"2";"60"
"445";"81";"3";"60"
"447";"81";"1";"60"
"447";"81";"2";"60"
"447";"81";"3";"60"
"448";"81";"1";"60"
"448";"81";"2";"60"
"448";"81";"3";"60"
"449";"81";"1";"60"
"449";"81";"2";"60"
"449";"81";"3";"60"
"450";"81";"1";"60"
"450";"81";"2";"60"
"450";"81";"3";"60"
"451";"81";"1";"60"
"451";"81";"2";"60"
"451";"81";"3";"60"
"452";"81";"1";"60"
"452";"81";"2";"60"
"452";"81";"3";"60"
"453";"81";"1";"60"
"453";"81";"2";"60"
"453";"81";"3";"60"
"454";"81";"1";"60"
"454";"81";"2";"60"
"454";"81";"3";"60"
"455";"81";"1";"60"
"455";"81";"2";"60"
"455";"81";"3";"60"
"456";"81";"1";"60"
"456";"81";"2";"60"
"456";"81";"3";"60"
"457";"81";"1";"60"
"457";"81";"2";"60"
"457";"81";"3";"60"
"458";"81";"1";"60"
"458";"81";"2";"60"
"458";"81";"3";"60"
"459";"81";"1";"60"
"459";"81";"2";"60"
"459";"81";"3";"60"
"460";"81";"1";"60"
"460";"81";"2";"60"
"460";"81";"3";"60"
"461";"81";"1";"60"
"461";"81";"2";"60"
"461";"81";"3";"60"
"462";"81";"1";"60"
"462";"81";"2";"60"
"462";"81";"3";"60"
"463";"81";"1";"60"
"463";"81";"2";"60"
"463";"81";"3";"60"
"464";"81";"1";"60"
"464";"81";"2";"60"
"464";"81";"3";"60"
"465";"81";"1";"60"
"465";"81";"2";"60"
"465";"81";"3";"60"
"466";"81";"1";"60"
"466";"81";"2";"60"
"466";"81";"3";"60"
"467";"81";"1";"60"
"467";"81";"2";"60"
"467";"81";"3";"60"
"468";"81";"1";"60"
"468";"81";"2";"60"
"468";"81";"3";"60"
"469";"81";"1";"60"
"469";"81";"2";"60"
"469";"81";"3";"60"
"470";"81";"1";"60"
"470";"81";"2";"60"
"470";"81";"3";"60"
"471";"81";"1";"60"
"471";"81";"2";"60"
"471";"81";"3";"60"
"472";"81";"1";"60"
"472";"81";"2";"60"
"472";"81";"3";"60"
"473";"81";"1";"60"
"473";"81";"2";"60"
"473";"81";"3";"60"
"474";"81";"1";"60"
"474";"81";"2";"60"
"474";"81";"3";"60"
"475";"81";"1";"67"
"475";"81";"2";"67"
"475";"81";"3";"67"
"476";"81";"1";"10"
"476";"81";"2";"10"
"476";"81";"3";"10"
"477";"81";"1";"67"
"477";"81";"2";"67"
"477";"81";"3";"67"
"478";"81";"1";"67"
"478";"81";"2";"67"
"478";"81";"3";"67"
"479";"81";"1";"65"
"479";"81";"2";"65"
"479";"81";"3";"65"
"480";"81";"1";"67"
"480";"81";"2";"67"
"480";"81";"3";"67"
"481";"81";"1";"60"
"481";"81";"2";"60"
"481";"81";"3";"60"
"482";"81";"1";"77"
"482";"81";"2";"77"
"482";"81";"3";"77"
"483";"81";"1";"60"
"483";"81";"2";"60"
"483";"81";"3";"60"
"484";"81";"1";"60"
"484";"81";"2";"60"
"484";"81";"3";"60"
"485";"81";"1";"60"
"485";"81";"2";"60"
"485";"81";"3";"60"
"486";"81";"1";"60"
"486";"81";"2";"60"
"486";"81";"3";"60"
"487";"81";"1";"60"
"487";"81";"2";"60"
"487";"81";"3";"60"
"488";"81";"1";"60"
"488";"81";"2";"60"
"488";"81";"3";"60"
"489";"81";"1";"60"
"489";"81";"2";"60"
"489";"81";"3";"60"
"490";"81";"1";"60"
"490";"81";"2";"60"
"490";"81";"3";"60"
"491";"81";"1";"60"
"491";"81";"2";"60"
"491";"81";"3";"60"
"492";"81";"1";"60"
"492";"81";"2";"60"
"492";"81";"3";"60"
"493";"81";"1";"60"
"493";"81";"2";"60"
