"151";"4";"73";"0";"32";"<p><span class=""style2""><span style=""color: #000000; font-family: Lucida Sans;"">Set Price: $57.00</span></span><span style=""color: #000000; font-family: Lucida Sans;""><span class=""style2""> EA (Min12+)</span></span> <span style=""font-family: Lucida Sans;""><span class=""style2""><span style=""color: #000000;""><strong><span style=""color: #ff0000; font-size: xx-small;"">Below </span></strong></span></span><strong><span style=""color: #000000;""><strong><span style=""color: #ff0000; font-size: xx-small;"">12</span></strong></span></strong><span class=""style2""><span style=""color: #000000;""><strong><span style=""color: #ff0000; font-size: xx-small;""> units: Add $25.00 or more surcharge </span></strong></span></span><span class=""num1""><span style=""color: #000000;""><br /> </span></span><span style=""color: #000000;""><strong>Set will include: Jersey, Pants, Cap, Belt, 1 Pair of Socks,<br /> </strong><span style=""font-family: Lucida Sans;""> <strong>1 Color Front Team Name/ Logo from our gallery &amp;</strong></span><strong>1 Color Back Numbers</strong></span></span></p>"
"152";"4";"83";"0";"32";NULL
"153";"4";"106";"0";"32";NULL
"166";"4";"72";"0";"36";"Six-button front, spaced for easier printing.
The youth has five buttons. Contrasting 3/8"" braid around neck, down front, and
around the sleeve opening. Fishtail bottom and the sleeves are finished with
double needle. "
"167";"4";"73";"0";"36";"Six-button front, spaced for easier printing.
The youth has five buttons. Contrasting 3/8"" braid around neck, down front, and
around the sleeve opening. Fishtail bottom and the sleeves are finished with
double needle. 
-FABRIC : Pro-Comfort (9oz) 100% polyester Mock Mesh Micro-Denier produce superior comfort & performance.
-Features : MOISTURE MANAGEMENT to keep body cool & ANTIMICROBIAL to minimize body odor, "
"168";"4";"83";"0";"36";"baseball jerseys, baseball uniforms"
"169";"4";"106";"0";"36";NULL
"170";"4";"72";"0";"37";"3008 | Denver Jersey "
"171";"4";"73";"0";"37";"<div align=""left""><span style=""color: #ff0000; font-family: Lucida Sans;"">3008</span><span style=""color: #0000ff; font-family: Lucida Sans;""><span style=""color: #000000;""> | </span>Denver Jersey </span></div>
<p><span class=""num3""><span style=""font-family: Lucida Sans;"">100% polyester Pro-Weight Mesh. Two button front with placket collar.<br /> Fishtail bottom and the sleeves are finished with double needle. </span></span><span class=""num3""><span style=""font-family: Lucida Sans;""><br /> </span></span></p>
<div align=""left""><span style=""font-family: Lucida Sans;""><span style=""color: #ff0000; font-size: xx-small;"">Jersey includes: </span><span style=""color: #000000; font-family: Lucida Sans; font-size: xx-small;""><br /> * 1 Color <span style=""font-family: Lucida Sans;"">Silk Screening </span>Team Name/ Logo[ <a href=""http://baseball-uniforms.com/logos.html"">Click here to view logo samples</a> ]</span><span style=""font-family: Lucida Sans; font-size: xx-small;""><br /> </span></span><span style=""color: #000000; font-family: Lucida Sans; font-size: xx-small;"">* </span><span style=""font-family: Lucida Sans; font-size: xx-small;""><span style=""color: #000000;"">1 Color Heat Pressed Numbers On The Back</span></span></div>"
"172";"4";"83";"0";"37";NULL
"173";"4";"106";"0";"37";NULL
"178";"4";"72";"0";"39";"<ul>
<li>100% Jacguard polyester with moisture control</li>
<li>Sizes : YXS-A2XL</li>
<li>Made in USA</li>
</ul>"
"179";"4";"73";"0";"39";"<ul>
<li>100% Jacguard polyester with moisture control</li>
<li>Sizes : YXS-A2XL</li>
<li>Made in USA<br /><img src=""http://www.prietosports.com/images/images/183.jpg"" alt="""" width=""636"" height=""231"" /></li>
</ul>"
"180";"4";"83";"0";"39";NULL
"181";"4";"106";"0";"39";NULL
"186";"4";"72";"0";"41";"3105 | Naps Pants"
"187";"4";"73";"0";"41";"3105 | Naps Pants"
"188";"4";"83";"0";"41";NULL
"189";"4";"106";"0";"41";NULL
"190";"4";"72";"0";"42";"INCLUDES : Front Team Name/ Logo
4"" Front numbers & 8"" Back numbers"
