"57";"3";"1";"2";"32.0000";"32.0000";"32.0000";"32.0000";NULL;NULL
"60";"0";"1";"2";"72.5000";"72.5000";"72.5000";"72.5000";NULL;NULL
"60";"1";"1";"2";"72.5000";"72.5000";"72.5000";"72.5000";NULL;NULL
"60";"2";"1";"2";"72.5000";"72.5000";"72.5000";"72.5000";NULL;NULL
"60";"3";"1";"2";"72.5000";"72.5000";"72.5000";"72.5000";NULL;NULL
"71";"0";"1";"2";"9.0000";"9.0000";"77.0000";"231.0000";NULL;NULL
"71";"1";"1";"2";"9.0000";"9.0000";"77.0000";"231.0000";NULL;NULL
"71";"2";"1";"2";"9.0000";"9.0000";"77.0000";"231.0000";NULL;NULL
"71";"3";"1";"2";"9.0000";"9.0000";"77.0000";"231.0000";NULL;NULL
"72";"0";"1";"2";"8.0500";"8.0500";"8.0500";"8.0500";NULL;NULL
"72";"1";"1";"2";"8.0500";"8.0500";"8.0500";"8.0500";NULL;NULL
"72";"2";"1";"2";"8.0500";"8.0500";"8.0500";"8.0500";NULL;NULL
"72";"3";"1";"2";"8.0500";"8.0500";"8.0500";"8.0500";NULL;NULL
"74";"0";"1";"2";"19.9500";"19.9500";"19.9500";"87.9500";NULL;NULL
"74";"1";"1";"2";"19.9500";"19.9500";"19.9500";"87.9500";NULL;NULL
"74";"2";"1";"2";"19.9500";"19.9500";"19.9500";"87.9500";NULL;NULL
"74";"3";"1";"2";"19.9500";"19.9500";"19.9500";"87.9500";NULL;NULL
"86";"0";"1";"2";"17.9500";"17.9500";"148.6000";"581.3000";NULL;NULL
"86";"1";"1";"2";"17.9500";"17.9500";"148.6000";"581.3000";NULL;NULL
"86";"2";"1";"2";"17.9500";"17.9500";"148.6000";"581.3000";NULL;NULL
"86";"3";"1";"2";"17.9500";"17.9500";"148.6000";"581.3000";NULL;NULL
"88";"0";"1";"2";"13.9500";"13.9500";"18.9500";"343.9500";NULL;NULL
"88";"1";"1";"2";"13.9500";"13.9500";"18.9500";"343.9500";NULL;NULL
"88";"2";"1";"2";"13.9500";"13.9500";"18.9500";"343.9500";NULL;NULL
"88";"3";"1";"2";"13.9500";"13.9500";"18.9500";"343.9500";NULL;NULL
"89";"0";"1";"2";"34.9500";"34.9500";"284.6000";"819.3000";NULL;NULL
"89";"1";"1";"2";"34.9500";"34.9500";"284.6000";"819.3000";NULL;NULL
"89";"2";"1";"2";"34.9500";"34.9500";"284.6000";"819.3000";NULL;NULL
"89";"3";"1";"2";"34.9500";"34.9500";"284.6000";"819.3000";NULL;NULL
"90";"0";"1";"2";"33.9500";"33.9500";"276.6000";"805.3000";NULL;NULL
"90";"1";"1";"2";"33.9500";"33.9500";"276.6000";"805.3000";NULL;NULL
"90";"2";"1";"2";"33.9500";"33.9500";"276.6000";"805.3000";NULL;NULL
"90";"3";"1";"2";"33.9500";"33.9500";"276.6000";"805.3000";NULL;NULL
"91";"0";"1";"2";"36.9500";"36.9500";"300.6000";"847.3000";NULL;NULL
"91";"1";"1";"2";"36.9500";"36.9500";"300.6000";"847.3000";NULL;NULL
"91";"2";"1";"2";"36.9500";"36.9500";"300.6000";"847.3000";NULL;NULL
"91";"3";"1";"2";"36.9500";"36.9500";"300.6000";"847.3000";NULL;NULL
"95";"0";"1";"2";"16.9500";"16.9500";"16.9500";"16.9500";NULL;NULL
"95";"1";"1";"2";"16.9500";"16.9500";"16.9500";"16.9500";NULL;NULL
"95";"2";"1";"2";"16.9500";"16.9500";"16.9500";"16.9500";NULL;NULL
"95";"3";"1";"2";"16.9500";"16.9500";"16.9500";"16.9500";NULL;NULL
"99";"0";"1";"2";"25.9500";"25.9500";"212.6000";"583.3000";NULL;NULL
"99";"1";"1";"2";"25.9500";"25.9500";"212.6000";"583.3000";NULL;NULL
"99";"2";"1";"2";"25.9500";"25.9500";"212.6000";"583.3000";NULL;NULL
"99";"3";"1";"2";"25.9500";"25.9500";"212.6000";"583.3000";NULL;NULL
"100";"0";"1";"2";"27.9500";"27.9500";"27.9500";"27.9500";NULL;NULL
"100";"1";"1";"2";"27.9500";"27.9500";"27.9500";"27.9500";NULL;NULL
"100";"2";"1";"2";"27.9500";"27.9500";"27.9500";"27.9500";NULL;NULL
"100";"3";"1";"2";"27.9500";"27.9500";"27.9500";"27.9500";NULL;NULL
"101";"0";"1";"2";"6.5000";"6.5000";"6.5000";"7.5000";NULL;NULL
"101";"1";"1";"2";"6.5000";"6.5000";"6.5000";"7.5000";NULL;NULL
"101";"2";"1";"2";"6.5000";"6.5000";"6.5000";"7.5000";NULL;NULL
"101";"3";"1";"2";"6.5000";"6.5000";"6.5000";"7.5000";NULL;NULL
"113";"0";"1";"2";"24.9500";"24.9500";"24.9500";"24.9500";NULL;NULL
"113";"1";"1";"2";"24.9500";"24.9500";"24.9500";"24.9500";NULL;NULL
"113";"2";"1";"2";"24.9500";"24.9500";"24.9500";"24.9500";NULL;NULL
"113";"3";"1";"2";"24.9500";"24.9500";"24.9500";"24.9500";NULL;NULL
"114";"0";"1";"2";"22.9500";"22.9500";"22.9500";"22.9500";NULL;NULL
"114";"1";"1";"2";"22.9500";"22.9500";"22.9500";"22.9500";NULL;NULL
"114";"2";"1";"2";"22.9500";"22.9500";"22.9500";"22.9500";NULL;NULL
"114";"3";"1";"2";"22.9500";"22.9500";"22.9500";"22.9500";NULL;NULL
"115";"0";"1";"2";"58.9000";"58.9000";"58.9000";"58.9000";NULL;NULL
"115";"1";"1";"2";"58.9000";"58.9000";"58.9000";"58.9000";NULL;NULL
"115";"2";"1";"2";"58.9000";"58.9000";"58.9000";"58.9000";NULL;NULL
"115";"3";"1";"2";"58.9000";"58.9000";"58.9000";"58.9000";NULL;NULL
"116";"0";"1";"2";"24.9500";"24.9500";"24.9500";"24.9500";NULL;NULL
"116";"1";"1";"2";"24.9500";"24.9500";"24.9500";"24.9500";NULL;NULL
"116";"2";"1";"2";"24.9500";"24.9500";"24.9500";"24.9500";NULL;NULL
"116";"3";"1";"2";"24.9500";"24.9500";"24.9500";"24.9500";NULL;NULL
"117";"0";"1";"2";"34.9500";"34.9500";"34.9500";"34.9500";NULL;NULL
"117";"1";"1";"2";"34.9500";"34.9500";"34.9500";"34.9500";NULL;NULL
"117";"2";"1";"2";"34.9500";"34.9500";"34.9500";"34.9500";NULL;NULL
"117";"3";"1";"2";"34.9500";"34.9500";"34.9500";"34.9500";NULL;NULL
"122";"0";"1";"2";"63.9500";"63.9500";"63.9500";"63.9500";NULL;NULL
"122";"1";"1";"2";"63.9500";"63.9500";"63.9500";"63.9500";NULL;NULL
"122";"2";"1";"2";"63.9500";"63.9500";"63.9500";"63.9500";NULL;NULL
