"369";"4";"93";"0";"55";NULL
"370";"4";"94";"0";"55";NULL
"371";"4";"104";"0";"55";NULL
"372";"4";"105";"0";"55";NULL
"373";"4";"77";"0";"56";NULL
"374";"4";"78";"0";"56";NULL
"375";"4";"93";"0";"56";NULL
"376";"4";"94";"0";"56";NULL
"377";"4";"104";"0";"56";NULL
"378";"4";"105";"0";"56";NULL
"379";"4";"77";"0";"57";NULL
"380";"4";"78";"0";"57";NULL
"381";"4";"93";"0";"57";NULL
"382";"4";"94";"0";"57";NULL
"383";"4";"104";"0";"57";NULL
"384";"4";"105";"0";"57";NULL
"385";"4";"77";"0";"58";NULL
"386";"4";"78";"0";"58";NULL
"387";"4";"93";"0";"58";NULL
"388";"4";"94";"0";"58";NULL
"389";"4";"104";"0";"58";NULL
"390";"4";"105";"0";"58";NULL
"391";"4";"77";"0";"59";NULL
"392";"4";"78";"0";"59";NULL
"393";"4";"93";"0";"59";NULL
"394";"4";"94";"0";"59";NULL
"395";"4";"104";"0";"59";NULL
"396";"4";"105";"0";"59";NULL
"397";"4";"77";"0";"60";NULL
"398";"4";"78";"0";"60";NULL
"399";"4";"93";"0";"60";NULL
"400";"4";"94";"0";"60";NULL
"401";"4";"104";"0";"60";NULL
"402";"4";"105";"0";"60";NULL
"403";"4";"77";"0";"61";NULL
"404";"4";"78";"0";"61";NULL
"405";"4";"93";"0";"61";NULL
"406";"4";"94";"0";"61";NULL
"407";"4";"104";"0";"61";NULL
"408";"4";"105";"0";"61";NULL
"409";"4";"77";"0";"62";NULL
"410";"4";"78";"0";"62";NULL
"411";"4";"93";"0";"62";NULL
"412";"4";"94";"0";"62";NULL
"413";"4";"104";"0";"62";NULL
"414";"4";"105";"0";"62";NULL
"415";"4";"77";"0";"63";NULL
"416";"4";"78";"0";"63";NULL
"417";"4";"93";"0";"63";NULL
"418";"4";"94";"0";"63";NULL
"419";"4";"104";"0";"63";NULL
"420";"4";"105";"0";"63";NULL
"421";"4";"77";"0";"64";NULL
"422";"4";"78";"0";"64";NULL
"423";"4";"93";"0";"64";NULL
"424";"4";"94";"0";"64";NULL
"425";"4";"104";"0";"64";NULL
"426";"4";"105";"0";"64";NULL
"427";"4";"77";"0";"65";NULL
"428";"4";"78";"0";"65";NULL
"429";"4";"93";"0";"65";NULL
"430";"4";"94";"0";"65";NULL
"431";"4";"104";"0";"65";NULL
"432";"4";"105";"0";"65";NULL
"433";"4";"77";"0";"66";NULL
"434";"4";"78";"0";"66";NULL
"435";"4";"93";"0";"66";NULL
"436";"4";"94";"0";"66";NULL
"437";"4";"104";"0";"66";NULL
"438";"4";"105";"0";"66";NULL
"439";"4";"77";"0";"67";NULL
"440";"4";"78";"0";"67";NULL
"441";"4";"93";"0";"67";NULL
"442";"4";"94";"0";"67";NULL
"443";"4";"104";"0";"67";NULL
"444";"4";"105";"0";"67";NULL
"445";"4";"77";"0";"68";NULL
"446";"4";"78";"0";"68";NULL
"447";"4";"93";"0";"68";NULL
"448";"4";"94";"0";"68";NULL
"449";"4";"104";"0";"68";NULL
"450";"4";"105";"0";"68";NULL
"451";"4";"77";"0";"69";NULL
"452";"4";"78";"0";"69";NULL
"453";"4";"93";"0";"69";NULL
"454";"4";"94";"0";"69";NULL
"455";"4";"104";"0";"69";NULL
"456";"4";"105";"0";"69";NULL
"457";"4";"77";"0";"70";NULL
"458";"4";"78";"0";"70";NULL
"459";"4";"93";"0";"70";NULL
"460";"4";"94";"0";"70";NULL
"461";"4";"104";"0";"70";NULL
"462";"4";"105";"0";"70";NULL
"463";"4";"93";"0";"71";NULL
"464";"4";"94";"0";"71";NULL
"465";"4";"77";"0";"71";NULL
"466";"4";"78";"0";"71";NULL
"467";"4";"104";"0";"71";NULL
"468";"4";"105";"0";"71";NULL
"469";"4";"77";"0";"72";NULL
"470";"4";"78";"0";"72";NULL
"471";"4";"93";"0";"72";NULL
"472";"4";"94";"0";"72";NULL
"473";"4";"104";"0";"72";NULL
"474";"4";"105";"0";"72";NULL
"475";"4";"77";"0";"73";NULL
"476";"4";"78";"0";"73";NULL
"477";"4";"93";"0";"73";NULL
"478";"4";"94";"0";"73";NULL
"479";"4";"104";"0";"73";NULL
"480";"4";"105";"0";"73";NULL
"481";"4";"77";"0";"74";NULL
"482";"4";"78";"0";"74";NULL
"483";"4";"93";"0";"74";NULL
"484";"4";"94";"0";"74";NULL
